assign_to,second_review,Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Re-review,accessed_ok,study_included,model_code_available,reporting_guidelines_mention,covid,sim_software,foss_sim,model_archive,model_repo,model_journal_supp,model_personal_org,model_platform,Available_on_Req,licence_if_code,Notes
,,PVTPEBU2,journalArticle,2022,"Behrndtz, Anne; Beare, Richard; Iievlieva, Svitlana; Andersen, Grethe; Mainz, Jeppe; Gude, Martin; Ma, Henry; Srikanth, Velandai; Simonsen, Claus Z.; Phan, Thanh",Can Helicopters Solve the Transport Dilemma for Patients With Symptoms of Large-Vessel Occlusion Stroke in Intermediate Density Areas? A Simulation Model Based on Real Life Data.,Frontiers in neurology,,1664-2295,10.3389/fneur.2022.861259,,"BACKGROUND: This modeling study aimed to determine if helicopters may optimize the transportation of patients with symptoms of large vessel stroke in ""intermediate density"" areas, such as Denmark, by bringing them directly to the comprehensive stroke center. METHODS: We estimated the time for the treatment of patients requiring endovascular therapy or intravenous thrombolysis under four configurations: ""drip and ship"" with and without helicopter and ""bypass"" with and without helicopter. Time delays, stroke numbers per municipality, and helicopter dispatches for four helicopter bases from 2019 were obtained from the Danish Stroke and Helicopter Registries. Discrete event simulation (DES) was used to estimate the capacity of the helicopter fleet to meet patient transport requests, given the number of stroke codes per municipality. RESULTS: The median onset-to-needle time at the comprehensive stroke center (CSC) for the bypass model with the helicopter was 115 min [interquartile range (IQR): 108, 124]; the median onset-to-groin time was 157 min (IQR: 150, 166). The median onset-to-needle time at the primary stroke center (PSC) by ground transport was 112 min (IQR: 101, 125) and the median onset-to-groin time when primary transport to the PSC was prioritized was 234 min (IQR: 209, 261).A linear correlation between travel time by ground and the number of patients transported by helicopter (rho = 0.69, p < 0.001) indicated that helicopters are being used to transport more remote patients. DES demonstrated that an increase in helicopter capture zone by 20 min increased the number of rejected patients by only 5%. CONCLUSIONS: Our model calculations suggest that using helicopters to transport patients with stroke directly to the CSC in intermediate density areas markedly reduce onset-to-groin time without affecting time to thrombolysis. In this setting, helicopter capacity is not challenged by increasing the capture zone.",2022,2022-11-18 15:11:51,2022-11-19 14:26:54,,861259,,,13,,Front Neurol,,,,,,,,eng,"Copyright © 2022 Behrndtz, Beare, Iievlieva, Andersen, Mainz, Gude, Ma, Srikanth, Simonsen and Phan.",,,,,,Place: Switzerland PMID: 35547365 PMCID: PMC9082641,,,,drip & ship; helicopter; Large-Vessel Occlusion; model; mothership; prehospital/EMS; rurban area; transport-air; Yesp,0,1,1,0,None,0,R Simmer,1,,,,,,,,
,,MDHIJRLP,journalArticle,2020,"Zhao, Di; Wang, Zidong; Chen, Yun; Wei, Guoliang",Proportional-Integral Observer Design for Multidelayed Sensor-Saturated Recurrent Neural Networks: A Dynamic Event-Triggered Protocol.,IEEE transactions on cybernetics,,2168-2275 2168-2267,10.1109/TCYB.2020.2969377,,"In this article, the design problem of the proportional-integral observer (PIO) is investigated for a class of discrete-time multidelayed recurrent neural networks (RNNs). In the addressed RNN model, the delays occurring in the information interconnections are allowed to be different, and the phenomenon of sensor saturation is taken into consideration in the measurement model. A novel dynamic event-triggered protocol is employed in the data transmission from sensors to the observer with hope to improve the efficiency of resource utilization, where the threshold parameters are adaptive to the dynamical environment. By virtue of the Lyapunov-like approach, a general framework is established for examining the boundedness of the estimation errors in mean-square sense, and the ultimate bound of the error dynamics is also acquired. Subsequently, the explicit expression of the desired PIO is parameterized by using the matrix inequality techniques. Finally, a simulation example is utilized to verify the effectiveness and superiority of the proposed PIO design scheme.",2020-11,2022-11-18 15:11:51,2022-11-19 14:56:45,,4619-4632,,11,50,,IEEE Trans Cybern,,,,,,,,eng,,,,,,,Place: United States PMID: 32078572,,,,Yesp,0,1,0,,,,,,,,,,,,,Not DES
,,5JRZLSLV,journalArticle,2022,"Smith, Alison F.; Frempong, Samuel N.; Sharma, Nisha; Neal, Richard D.; Hick, Louise; Shinkins, Bethany",An exploratory assessment of the impact of a novel risk assessment test on breast cancer clinic waiting times and workflow: a discrete event simulation model.,BMC health services research,,1472-6963,10.1186/s12913-022-08665-0,,"BACKGROUND: Breast cancer clinics across the UK have long been struggling to cope with high demand. Novel risk prediction tools - such as the PinPoint test - could help to reduce unnecessary clinic referrals. Using early data on the expected accuracy of the test, we explore the potential impact of PinPoint on: (a) the percentage of patients meeting the two-week referral target, and (b) the number of clinic 'overspill' appointments generated (i.e. patients having to return to the clinic to complete their required investigations). METHODS: A simulation model was built to reflect the annual flow of patients through a single UK clinic. Due to current uncertainty around the exact impact of PinPoint testing on standard care, two primary scenarios were assessed. Scenario 1 assumed complete GP adherence to testing, with only non-referred cancerous cases returning for delayed referral. Scenario 2 assumed GPs would overrule 20% of low-risk results, and that 10% of non-referred non-cancerous cases would also return for delayed referral. A range of sensitivity analyses were conducted to explore the impact of key uncertainties on the model results. Service reconfiguration scenarios, removing individual weekly clinics from the clinic schedule, were also explored. RESULTS: Under standard care, 66.3% (95% CI: 66.0 to 66.5) of patients met the referral target, with 1,685 (1,648 to 1,722) overspill appointments. Under both PinPoint scenarios, > 98% of patients met the referral target, with overspill appointments reduced to between 727 (707 to 746) [Scenario 1] and 886 (861 to 911) [Scenario 2]. The reduced clinic demand was sufficient to allow removal of one weekly low-capacity clinic [N = 10], and the results were robust to sensitivity analyses. CONCLUSION: The findings from this early analysis indicate that risk prediction tools could have the potential to alleviate pressure on cancer clinics, and are expected to have increased utility in the wake of heightened pressures resulting from the COVID-19 pandemic. Further research is required to validate these findings with real world evidence; evaluate the broader clinical and economic impact of the test; and to determine outcomes and risks for patients deemed to be low-risk on the PinPoint test and therefore not initially referred.",2022-10-29,2022-11-18 15:11:51,2022-11-19 14:24:07,,1301,,1,22,,BMC Health Serv Res,,,,,,,,eng,© 2022. The Author(s).,,,,,,Place: England PMID: 36309678 PMCID: PMC9617530,,,,*Breast Neoplasms/diagnosis; *COVID-19/epidemiology; Breast neoplasms; Computer Simulation; Female; Humans; Pandemics; Referral and Consultation; Risk Assessment; Secondary Care Centres; Waiting Lists; Workflow; Yesp,0,1,1,0,STRESS,0,Simul8,0,,,,,,The simulation model generated during the current study is available from the corresponding author upon reasonable request.,,
,,2RDINRVY,journalArticle,2022,"Piena, Marjanne A.; Kroep, Sonja; Simons, Claire; Fenwick, Elisabeth; Harty, Gerard T.; Wong, Schiffon L.; van Hout, Ben A.","An Innovative Approach to Modelling the Optimal Treatment Sequence for Patients with Relapsing-Remitting Multiple Sclerosis: Implementation, Validation, and Impact of the Decision-Making Approach.",Advances in therapy,,1865-8652 0741-238X,10.1007/s12325-021-01975-5,,"INTRODUCTION: An innovative computational model was developed to address challenges regarding the evaluation of treatment sequences in patients with relapsing-remitting multiple sclerosis (RRMS) through the concept of a 'virtual' physician who observes and assesses patients over time. We describe the implementation and validation of the model, then apply this framework as a case study to determine the impact of different decision-making approaches on the optimal sequence of disease-modifying therapies (DMTs) and associated outcomes. METHODS: A patient-level discrete event simulation (DES) was used to model heterogeneity in disease trajectories and outcomes. The evaluation of DMT options was implemented through a Markov model representing the patient's disease; outcomes included lifetime costs and quality of life. The DES and Markov models underwent internal and external validation. Analyses of the optimal treatment sequence for each patient were based on several decision-making criteria. These treatment sequences were compared to current treatment guidelines. RESULTS: Internal validation indicated that model outcomes for natural history were consistent with the input parameters used to inform the model. Costs and quality of life outcomes were successfully validated against published reference models. Whereas each decision-making criterion generated a different optimal treatment sequence, cladribine tablets were the only DMT common to all treatment sequences. By choosing treatments on the basis of minimising disease progression or number of relapses, it was possible to improve on current treatment guidelines; however, these treatment sequences were more costly. Maximising cost-effectiveness resulted in the lowest costs but was also associated with the worst outcomes. CONCLUSIONS: The model was robust in generating outcomes consistent with published models and studies. It was also able to identify optimal treatment sequences based on different decision criteria. This innovative modelling framework has the potential to simulate individual patient trajectories in the current treatment landscape and may be useful for treatment switching and treatment positioning decisions in RRMS.",2022-02,2022-11-18 15:11:51,2022-11-19 14:24:21,,892-908,,2,39,,Adv Ther,,,,,,,,eng,© 2021. The Author(s).,,,,,,Place: United States PMID: 34796464 PMCID: PMC8866358,,,,"*Multiple Sclerosis; *Multiple Sclerosis, Relapsing-Remitting/drug therapy; Cladribine/therapeutic use; Cost-Benefit Analysis; Decision criteria; Humans; Immunosuppressive Agents/adverse effects; Quality of Life; Relapsing–remitting multiple sclerosis; Resource utilization; Treatment switching; Treatment-sequencing model; Yesp",0,1,1,0,None,0,R,1,,,,,,,,
,,YFFHMPNZ,journalArticle,2022,"Moss, Simon J.; Vasilakis, Christos; Wood, Richard M.",Exploring financially sustainable initiatives to address out-of-area placements in psychiatric ICUs: a computer simulation study.,"Journal of mental health (Abingdon, England)",,1360-0567 0963-8237,10.1080/09638237.2022.2091769,,"BACKGROUND: Transferring individuals for treatment outside their geographic area occurs when healthcare demand exceeds local supply. This can result in significant financial cost while impacting patient outcomes and experience. AIMS: The aim of this study was to assess initiatives to reduce psychiatric intensive care unit (PICU) out-of-area bed placements within a major healthcare system in South West England. METHODS: Discrete event computer simulation was used to model patient flow across the healthcare system's three PICUs. A scenario analysis was performed to estimate the impact of management plans to decrease admissions and length of stay. The amount of capacity required to minimise total cost was also considered. RESULTS: Without increasing in-area capacity, mean out-of-area bed requirement can be reduced by 25.6% and 19.1% respectively through plausible initiatives to decrease admissions and length of stay. Reductions of 34.7% are possible if both initiatives are employed. Adjusting the in-area bed capacity can also lead to aggregate cost savings. CONCLUSIONS: This study supports the likely effectiveness of particular initiatives in reducing out-of-area placements for high-acuity bedded psychiatric care. This study also demonstrates the value of computer simulation in an area that has seen little such attention to date.",2022-06-29,2022-11-18 15:11:51,2022-11-19 14:41:34,,1-9,,,,,J Ment Health,,,,,,,,eng,,,,,,,Place: England PMID: 35766323,,,,computer simulation; psychiatric intensive care; Systems modelling; Yesp,0,1,1,0,None,0,PathSimR,1,,,,,,,,"Partially open. Links to the code of the simulation tool, but the repo does not contain the code for the psyh ICU application. Note: License is not in the main branch.https://github.com/nhs-bnssg-analytics/PathSimR "
,,TPCSAEAG,journalArticle,2022,"Shahverdi, Bahar; Miller-Hooks, Elise; Tariverdi, Mersedeh; Ghayoomi, Hadi; Prentiss, David; Kirsch, Thomas D.",Models for Assessing Strategies for Improving Hospital Capacity for Handling Patients during a Pandemic.,Disaster medicine and public health preparedness,,1938-744X 1935-7893,10.1017/dmp.2022.12,,"OBJECTIVE: The aim of this study was to investigate the performance of key hospital units associated with emergency care of both routine emergency and pandemic (COVID-19) patients under capacity enhancing strategies. METHODS: This investigation was conducted using whole-hospital, resource-constrained, patient-based, stochastic, discrete-event, simulation models of a generic 200-bed urban U.S. tertiary hospital serving routine emergency and COVID-19 patients. Systematically designed numerical experiments were conducted to provide generalizable insights into how hospital functionality may be affected by the care of COVID-19 pandemic patients along specially designated care paths, under changing pandemic situations, from getting ready to turning all of its resources to pandemic care. RESULTS: Several insights are presented. For example, each day of reduction in average ICU length of stay increases intensive care unit patient throughput by up to 24% for high COVID-19 daily patient arrival levels. The potential of 5 specific interventions and 2 critical shifts in care strategies to significantly increase hospital capacity is also described. CONCLUSIONS: These estimates enable hospitals to repurpose space, modify operations, implement crisis standards of care, collaborate with other health care facilities, or request external support, thereby increasing the likelihood that arriving patients will find an open staffed bed when 1 is needed.",2022-01-10,2022-11-18 15:11:51,2022-11-19 14:51:10,,1-10,,,,,Disaster Med Public Health Prep,,,,,,,,eng,,,,,,,Place: United States PMID: 35000643,,,,COVID-19; hospital capacity management; infectious patient care; intensive care; SARS-CoV-2; Yesp,0,1,1,0,None,1,ExtendSim,0,,,,,,,,Builds on previous papers - these were followed up
,,CXVXLW85,journalArticle,2019,"Jiang, Yawen; Ni, Weiyi",Economic Evaluation of the 2016 Chinese Guideline and Alternative Risk Thresholds of Initiating Statin Therapy for the Management of Atherosclerotic Cardiovascular Disease.,PharmacoEconomics,,1179-2027 1170-7690,10.1007/s40273-019-00791-8,,"OBJECTIVE: The 2016 Chinese guidelines for the management of dyslipidemia recommended mixed rules that centered around a 10% 10-year risk threshold to initiate statins for the primary prevention of atherosclerotic cardiovascular disease (ASCVD). The present study aimed to evaluate the cost-effectiveness of the guideline statin-initiation strategy and alternative strategies. METHODS: A decision analytic model using discrete event simulation with event probabilities based on a validated ASCVD risk prediction tool for Chinese was constructed. Risk factor inputs were from the dataset of a nationally representative survey of middle-aged and elderly Chinese. Data of statin treatment effectiveness were from a published meta-analysis. Other key input data were identified from the literature or relevant databases. The strategies we evaluated were the guideline strategy, a 15% 10-year risk threshold strategy and a 20% 10-year risk threshold strategy. After excluding any extended dominance strategies, the incremental costs per quality-adjusted life year (QALY) gained of each strategy was calculated. RESULTS: The 20% 10-year risk threshold strategy was an extended dominance option. The incremental costs per QALY gained from the 15% 10-year risk threshold strategy compared with no treatment and the guideline strategy compared with the 15% 10-year risk threshold strategy were CN¥69,309 and CN¥154,944, respectively. The results were robust in most sensitivity analyses. CONCLUSIONS: The guideline strategy and the 15% 10-year risk threshold strategy are optimal when using the three times and the two times the gross domestic product per capita willingness-to-pay standards, respectively.",2019-07,2022-11-18 15:11:51,2022-11-19 14:36:04,,943-952,,7,37,,Pharmacoeconomics,,,,,,,,eng,,,,,,,Place: New Zealand PMID: 30875022,,,,"Aged; Aged, 80 and over; Atherosclerosis/economics/*prevention & control; China; Cost-Benefit Analysis; Decision Support Techniques; Dyslipidemias/complications/*drug therapy/economics; Female; Humans; Hydroxymethylglutaryl-CoA Reductase Inhibitors/*administration & dosage/economics; Male; Middle Aged; Practice Guidelines as Topic; Primary Prevention/economics; Quality-Adjusted Life Years; Risk Factors; Yesp",0,1,1,0,ISPOR,0,Excel,0,,,,,,,,
,,XPKRGBAL,journalArticle,2019,"Berenguer, Juan; Parrondo, Javier; Landovitz, Raphael J.",Mathematical modeling of HIV-1 transmission risk from condomless anal intercourse in HIV-infected MSM by the type of initial ART.,PloS one,,1932-6203,10.1371/journal.pone.0219802,,"BACKGROUND: Initiation of antiretroviral therapy (ART) for HIV infection using regimens that include integrase strand transfer inhibitors (INSTIs) is associated with a faster decline in HIV-1 RNA than what is observed with regimens that are anchored by other ART drug classes. We compared the impact of ART regimens that include dolutegravir (DTG), raltegravir (RAL), efavirenz (EFV), or darunavir/ritonavir (DRV/r), in treatment naïve men who have sex with men (MSM) on the probability of HIV-1 sexual transmission events (HIV-TE). SETTING: Mathematical model. METHODS: We used discrete event simulation modeling to estimate HIV-TE during the first 8 weeks after initiation of ART. HIV-1 RNA decay in men was modeled from the databases of three clinical trials: Single (DTG vs. EFV), Spring-2 (DTG vs. RAL) and Flamingo (DTG vs. DRV/r). RESULTS: All regimens substantially reduced the number of HIV-TE compared to no treatment. DTG led to fewer HIV-TE than its comparator in each of the three trials: 22.72% fewer transmissions than EFV; 0.52% fewer transmissions than RAL; and 38.67% fewer transmissions than DRV/r. The number of patients needed to treat with DTG to prevent one transmission event instead of comparator was 48 vs EFV, 2,194 vs RAL, and 31 vs DRV/r. CONCLUSION: Unsurprisingly, this mathematical model showed that all regimens reduced HIV-TE compared to no treatment. The results also suggest that that initial use of INSTIs, by virtue of their superior viral decay kinetics, have the potential to reduce HIV-1 horizontal transmission following initiation of ART in naïve MSM. TRIAL REGISTRATION: ClinicalTrials.gov NCT03183154.",2019,2022-11-18 15:11:51,2022-11-19 14:49:34,,e0219802,,7,14,,PLoS One,,,,,,,,eng,,,,,,,Place: United States PMID: 31323075 PMCID: PMC6641501,,,,"*HIV-1; *Homosexuality, Male; *Models, Theoretical; Antiretroviral Therapy, Highly Active; HIV Infections/drug therapy/*epidemiology/*transmission/virology; Humans; Male; Sexual Behavior; Sexually Transmitted Diseases, Viral/drug therapy/*epidemiology/*transmission/virology; Viral Load; Yesp",0,1,1,0,None,0,Excel,0,,,,,,All relevant data are within the manuscript and its Supporting Information files.,,
,,8BN5F5DF,journalArticle,2022,"Bastani, Mehrad; White, Timothy G.; Martinez, Gabriela; Ohara, Joseph; Sangha, Kinpritma; Gribko, Michele; Katz, Jeffrey M.; Woo, Henry H.; Boltyenkov, Artem T.; Wang, Jason; Rula, Elizabeth; Naidich, Jason J.; Sanelli, Pina C.",Evaluation of direct-to-angiography suite (DTAS) and conventional clinical pathways in stroke care: a simulation study.,Journal of neurointerventional surgery,,1759-8486 1759-8478,10.1136/neurintsurg-2021-018253,,"BACKGROUND: Rapid time to reperfusion is essential to minimize morbidity and mortality in acute ischemic stroke due to large vessel occlusion (LVO). We aimed to evaluate the workflow times when utilizing a direct-to-angiography suite (DTAS) pathway for patients with suspected stroke presenting at a comprehensive stroke center compared with a conventional CT pathway. METHODS: We developed a discrete-event simulation (DES) model to evaluate DTAS workflow timelines compared with a conventional CT pathway, varying the admission NIHSS score treatment eligibility criteria. Model parameters were estimated based on 2 year observational data from our institution. Sensitivity analyses of simulation parameters were performed to assess the impact of patient volume and baseline utilization of angiography suites on workflow times utilizing DTAS. RESULTS: Simulation modeling of stroke patients (SimStroke) demonstrated door-to-reperfusion time savings of 0.2-3.5 min (p=0.05) for a range of DTAS eligibility criteria (ie, last known well to arrival <6 hours and National Institutes of Health Stroke Scale ≥6-11), when compared with the conventional stroke care pathway. Sensitivity analyses revealed that DTAS time savings is highly dependent on baseline utilization of angiography suites. CONCLUSIONS: The results of the SimStroke model showed comparable time intervals for door-to-reperfusion for DTAS compared with a conventional stroke care pathway. However, the DTAS pathway was very sensitive to baseline angiography suite utilization, with even a 10% increase eliminating the advantages of DTAS compared with the conventional pathway. Given the minimal time savings modeled here, further investigation of implementing the DTAS pathway in clinical care is warranted.",2022-12,2022-11-18 15:11:51,2022-11-19 14:38:49,,1189-1194,,12,14,,J Neurointerv Surg,,,,,,,,eng,© Author(s) (or their employer(s)) 2022. No commercial re-use. See rights and permissions. Published by BMJ.,,,,,,Place: England PMID: 34872985 PMCID: PMC9167885,,,,*Brain Ischemia/therapy; *Ischemic Stroke; *Stroke/diagnostic imaging/therapy; Angiography; Critical Pathways; CT angiography; Humans; Patient Simulation; statistics; stroke; thrombectomy; Thrombectomy/methods; Treatment Outcome; Yesp,0,1,1,0,None,0,R Simmer,1,,,,,,"Data are available upon reasonable request. The data that support the 
findings of this study are available from the corresponding author upon 
reasonable request.",,
,,RNNWA557,journalArticle,2020,"Wettstein, Marian S.; Naimark, David; Hermanns, Thomas; Herrera-Caceres, Jaime O.; Ahmad, Ardalan; Jewett, Michael A. S.; Kulkarni, Girish S.",Required efficacy for novel therapies in BCG-unresponsive non-muscle invasive bladder cancer: Do current recommendations really reflect clinically meaningful outcomes?,Cancer medicine,,2045-7634,10.1002/cam4.2980,,"BACKGROUND: Single-arm trials are currently an accepted study design to investigate the efficacy of novel therapies (NT) in non-muscle invasive bladder cancer (NMIBC) unresponsive to intravesical Bacillus Calmette-Guérin (BCG) immunotherapy as randomized controlled trials are either unfeasible (comparator: early radical cystectomy; ERC), or unethical (comparator: placebo). To guide the design of such single-arm trials, expert groups published recommendations for clinically meaningful outcomes. The aim of this study was to quantitatively verify the appropriateness of these recommendations. METHODS: We used a discrete event simulation framework in combination with a supercomputer to find the required efficacy at which a NT can compete with ERC when it comes to quality-adjusted life expectancy (QALE). In total, 24 different efficacy thresholds (including the recommendations) were investigated. RESULTS: After ascertaining face validity with content experts, repeated verification, external validation, and calibration we considered our model valid. Both recommendations rarely showed an incremental benefit of the NT over ERC. In the most optimistic scenario, an increase in the IBCG recommendation by 10% and an increase in the FDA/AUA recommendation by 5% would yield results at which a NT could compete with ERC from a QALE perspective. CONCLUSIONS: This simulation study demonstrated that the current recommendations regarding clinically meaningful outcomes for single-arm trials evaluating the efficacy of NT in BCG-unresponsive NMIBC may be too low. Based on our quantitative approach, we propose increasing these thresholds to at least 45%-55% at 6 months and 35% at 18-24 months (complete response rates/recurrence-free survival) to promote the development of clinically truly meaningful NT.",2020-05,2022-11-18 15:11:51,2022-11-19 15:05:43,,3287-3296,,10,9,,Cancer Med,,,,,,,,eng,© 2020 The Authors. Cancer Medicine published by John Wiley & Sons Ltd.,,,,,,Place: United States PMID: 32163677 PMCID: PMC7221312,,,,"*Cystectomy; *Genetic Therapy; *Photochemotherapy; Adjuvants, Immunologic/therapeutic use; Administration, Intravesical; BCG vaccine; BCG Vaccine/therapeutic use; Carcinoma, Transitional Cell/pathology/*therapy; clinical trial; computer simulation; Computer Simulation; cystectomy; decision support techniques; Humans; Immune Checkpoint Inhibitors/*therapeutic use; Life Expectancy; Muscle, Smooth/pathology; Neoplasm Invasiveness; organ sparing treatments; phase ii; Practice Guidelines as Topic; Quality-Adjusted Life Years; Survival Rate; Treatment Failure; Treatment Outcome; urinary bladder neoplasms; Urinary Bladder Neoplasms/pathology/*therapy; Yesp",0,1,1,0,ISPOR,0,R Simmer,1,,,,,,,,
,,KNGN7FKC,journalArticle,2020,"Kierzkowski, Artur; Kisiel, Tomasz",Simulation model of security control lane operation in the state of the COVID-19 epidemic.,Journal of air transport management,,1873-2089 0969-6997,10.1016/j.jairtraman.2020.101868,,"The article presents a discrete event simulation model for the various security control lanes configurations. The aim of the article was to check the impact of social distance on the performance of security control lanes. Different ways of passenger flow across the lane were compared. The model was verified on actual data. The results obtained indicate that it is better to use lanes with a dedicated service area for each passenger on Entry Area than a free flow along the lane. This knowledge is extremely important for security checkpoint designers. It will help ensure proper performance under normal conditions and limit performance losses under epidemic conditions. The results were also divided according to different structure of the passenger stream (percentage share of flags, lowcost and charter operations). The results showed that this has a significant impact on efficiency.",2020-09,2022-11-18 15:11:51,2022-11-19 15:07:59,,101868,,,88,,J Air Transp Manag,,,,,,,,eng,© 2020 Elsevier Ltd. All rights reserved.,,,,,,Place: England PMID: 32834694 PMCID: PMC7351408,,,,Airport; Covid-19; Disruptions modelling; Epidemic state; Security control; Simulation model; Yesp,0,1,1,0,None,1,Unknown,Unknown,,,,,,,,
,,K8NRH5KS,journalArticle,2022,"Majer, Istvan; Kroep, Sonja; Maroun, Rana; Williams, Claire; Klijn, Sven; Palmer, Stephen",Estimating and Extrapolating Survival Using a State-Transition Modeling Approach: A Practical Application in Multiple Myeloma.,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,,1524-4733 1098-3015,10.1016/j.jval.2021.09.011,,"OBJECTIVES: State-transition models (STMs) applied in oncology have given limited considerations to modeling postprogression survival data. This study presents an application of an STM focusing on methods to evaluate the postprogression transition and its impact on survival predictions. METHODS: Data from the lenalidomide plus dexamethasone arm of the ASPIRE trial was used to estimate transition rates for an STM. The model accounted for the competing risk between the progression and preprogression death events and included an explicit structural link between the time to progression and subsequent death. The modeled transition rates were used to simulate individual disease trajectories in a discrete event simulation framework, based on which progression-free survival and overall survival over a 30-year time horizon were estimated. Survival predictions were compared with the observed trial data, matched external data, and estimates obtained from a more conventional partitioned survival analysis approach. RESULTS: The rates of progression and preprogression death were modeled using piecewise exponential functions. The rate of postprogression mortality was modeled using an exponential function accounting for the nonlinear effect of the time to progression. The STM provided survival estimates that closely fitted the trial data and gave more plausible long-term survival predictions than the best-fitting Weibull model applied in a partitioned survival analysis. CONCLUSIONS: The fit of the STM suggested that the modeled transition rates accurately captured the underlying disease process over the modeled time horizon. The considerations of this study may apply to other settings and facilitate a wider use of STMs in oncology.",2022-04,2022-11-18 15:11:51,2022-11-19 14:37:50,,595-604,,4,25,,Value Health,,,,,,,,eng,Copyright © 2021 ISPOR–The Professional Society for Health Economics and Outcomes Research. Published by Elsevier Inc. All rights reserved.,,,,,,Place: United States PMID: 35365303,,,,*Multiple Myeloma/drug therapy; Computer Simulation; economic evaluation; extrapolation; Humans; multiple myeloma; multistate model; oncology; state-transition model; survival analysis; Survival Analysis; Yesp,0,1,1,1,ISPOR,0,R,1,,,Word doc,,,,,
,,455M4NQD,journalArticle,2022,"Federici, Carlo; Rognoni, Carla; Costa, Francesco; Armeni, Patrizio; Crovato, Elisa; Bellucci, Stefania",Use of Resource Modeling to Quantify the Organizational Impact of Subcutaneous Formulations for the Treatment of Oncologic Patients: The Case of Daratumumab in Multiple Myeloma.,Clinical therapeutics,,1879-114X 0149-2918,10.1016/j.clinthera.2022.09.006,,"PURPOSE: Resource modeling aims to explicitly quantify the effects of adopting new health care technologies in settings with capacity-related constraints. The aim of this analysis was to use resource modeling to explore the effects of the uptake of first-line treatment with daratumumab on wait lists and wait times in patients with untreated multiple myeloma. Two formulations were compared: the standard IV formulation (DARA-IV) and a recently approved SC formulation (DARA-SC). METHODS: First, semi-structured interviews at six oncologic centers were used to retrieve data on the management of patients given a DARA-IV regimen. Second, a discrete event simulation (DES) model was built to estimate the effects on resource consumption, wait lists, and wait times in scenarios with different incident numbers of patients treated with either DARA-IV or DARA-SC. FINDINGS: In all of the simulated scenarios with more incident patients initiated on first-line treatment with DARA-IV, the actual capacity of infusion chairs was not enough to meet the demand, leading to increases in wait times and wait lists. In the highest-demand scenario, 17 more infusion chairs per center would be required to avoid such increases. Treatment with DARA-SC would allow centers to meet the demand with their actual capacity. IMPLICATIONS: DES modeling can effectively be used to formally explore the effects of different formulations on the use of limited resources, wait lists, and wait times at the facility level. Based on the findings from this analysis, DARA-SC may free up resources and prevent short- and long-term costs to infusion centers.",2022-10-01,2022-11-18 15:11:51,2022-11-19 15:11:54,,S0149-2918(22)00320-4,,,,,Clin Ther,,,,,,,,eng,Copyright © 2022. Published by Elsevier Inc.,,,,,,Place: United States PMID: 36195503,,,,daratumumab; discrete event simulation; health technology assessment; HTA; organizational impact; resource modeling; subcutaneous formulation; Yesp,0,1,1,0,ISPOR,0,Unknown,Unknown,,,,,,,,
